Timestamp [h],BATT_002_OCV_V_50-SOC,BATT_002_OCV_V_60-SOC,BATT_002_OCV_V_100-SOC
2.46666666666667,3.304,3.307,3.386
2.48333333333333,3.304,3.307,3.385
2.5,3.304,3.307,3.385
2.51666666666667,3.304,3.307,3.385
2.53333333333333,3.304,3.306,3.385
2.55,3.304,3.306,3.384206
2.56666666666667,3.304,3.307,3.384
2.58333333333333,3.304,3.306,3.384
2.6,3.304,3.307,3.384
2.61666666666667,3.304,3.307,3.384
2.63333333333333,3.304,3.307,3.384
2.65,3.303,3.306,3.383296
2.66666666666667,3.303,3.306,3.383
2.68333333333333,3.303,3.306,3.383
2.7,3.304,3.307,3.383
2.71666666666667,3.303,3.306,3.383
2.73333333333333,3.304,3.306,3.383
2.75,3.303,3.307,3.382402
2.76666666666667,3.303,3.306,3.382417
2.78333333333333,3.303,3.306,3.382431
2.8,3.303,3.306,3.382
2.81666666666667,3.303,3.306,3.382
2.83333333333333,3.304,3.306,3.382
2.85,3.303,3.307,3.382
2.86666666666667,3.303,3.307,3.382
2.88333333333333,3.303,3.306,3.381533
2.9,3.303,3.306,3.38155
2.91666666666667,3.304,3.307,3.381
2.93333333333333,3.303,3.307,3.381
2.95,3.303,3.306,3.381
2.96666666666667,3.304,3.306,3.381
2.98333333333333,3.303,3.306,3.381
3,3.303,3.306,3.381
3.01666666666667,3.303,3.306,3.38065
3.03333333333333,3.303,3.307,3.380656
3.05,3.303,3.306,3.38
3.06666666666667,3.303,3.306,3.38
3.08333333333333,3.303,3.306,3.38
3.1,3.304,3.306,3.38
3.11666666666667,3.303,3.306,3.38
3.13333333333333,3.303,3.307,3.379742
3.15,3.303,3.306,3.379756
3.16666666666667,3.303,3.306,3.38
3.18333333333333,3.303,3.306,3.379
3.2,3.303,3.306,3.379199
3.21666666666667,3.303,3.306,3.379
3.23333333333333,3.303,3.306,3.379
3.25,3.303,3.306,3.379
3.26666666666667,3.303,3.306,3.379
3.28333333333333,3.303,3.306,3.379
3.3,3.303,3.306,3.379
3.31666666666667,3.303,3.306,3.379
3.33333333333333,3.303,3.306,3.378926
3.35,3.303,3.306,3.378
3.36666666666667,3.303,3.306,3.378959
3.38333333333333,3.303,3.306,3.378
3.4,3.303,3.306,3.378
3.41666666666667,3.303,3.306,3.378
3.43333333333333,3.303,3.306,3.377982
3.45,3.303,3.306,3.378
3.46666666666667,3.303,3.306,3.377044
3.48333333333333,3.303,3.306,3.377
3.5,3.303,3.306,3.377
3.51666666666667,3.303,3.306,3.377
3.53333333333333,3.303,3.306,3.377
3.55,3.303,3.306,3.377
3.56666666666667,3.303,3.306,3.377
3.58333333333333,3.303,3.306,3.377
